matricula;curso;totalcadeira;reprovadonota;reprovadofalta;trancado;perido;media;codevasao
299160689;11124100;6.0;0.16666666666666666;0.0;0.0;2008.2;6.666666666666667;0
293161823;11124100;7.0;0.14285714285714285;0.0;0.0;2006.2;7.014285714285714;0
307861706;11124100;7.0;0.0;0.14285714285714285;0.0;2011.1;6.814285714285715;0
302161289;11124100;6.0;0.16666666666666666;0.0;0.0;2009.2;6.366666666666666;0
307980515;11124100;6.0;0.0;0.0;0.0;2011.1;7.3500000000000005;0
307861811;11124100;7.0;0.14285714285714285;0.0;0.0;2011.1;6.757142857142857;0
298861037;11124100;6.0;0.0;0.0;0.0;2008.1;7.2;0
296161007;11124100;7.0;0.0;0.0;0.0;2007.2;7.971428571428571;0
301861721;11124100;7.0;0.14285714285714285;0.2857142857142857;0.0;2009.1;5.357142857142857;0
298861031;11124100;7.0;0.0;0.0;0.0;2008.1;8.657142857142858;0
293162090;11124100;5.0;0.2;0.0;0.0;2006.2;6.640000000000001;0
298861034;11124100;7.0;0.0;0.0;0.0;2008.1;7.799999999999999;0
302160938;11124100;5.0;0.6;0.0;0.0;2009.2;4.28;0
293162093;11124100;1.0;0.0;0.0;0.0;2006.2;9.4;0
293162099;11124100;7.0;0.2857142857142857;0.0;0.0;2006.2;6.3999999999999995;0
293162114;11124100;6.0;0.0;0.0;0.0;2006.2;7.1499999999999995;0
293162096;11124100;6.0;0.0;0.5;0.0;2006.2;3.85;0
