matricula;curso;totalcadeira;reprovadonota;reprovadofalta;trancado;perido;media;codevasao
296160155;14102100;6.0;0.0;0.0;0.0;2007.2;9.316666666666666;0
301860314;14102100;6.0;0.16666666666666666;0.0;0.0;2009.1;7.633333333333333;0
301862516;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2009.1;0.3833333333333333;1
296160158;14102100;4.0;0.25;0.0;0.0;2007.2;7.375;0
295860215;14102100;6.0;0.0;0.0;0.0;2007.1;8.233333333333334;0
298860140;14102100;6.0;0.0;0.0;0.0;2008.1;7.583333333333333;0
295860218;14102100;6.0;0.0;0.0;0.0;2007.1;7.050000000000001;0
296160803;14102100;6.0;0.0;0.0;0.0;2007.2;8.916666666666666;0
298860155;14102100;6.0;0.0;0.0;0.0;2008.1;8.666666666666666;0
295860200;14102100;6.0;0.0;0.0;0.0;2007.1;8.516666666666667;0
307860347;14102100;3.0;0.3333333333333333;0.0;0.0;2011.1;5.3999999999999995;0
296160164;14102100;1.0;0.0;0.0;0.0;2007.2;7.0;0
301860329;14102100;3.0;0.0;0.0;0.0;2009.1;6.366666666666667;0
304860449;14102100;6.0;0.0;0.0;0.0;2010.1;8.15;0
296160161;14102100;6.0;0.0;0.0;0.0;2007.2;6.8500000000000005;0
301860326;14102100;6.0;0.5;0.3333333333333333;0.0;2009.1;2.1999999999999997;0
301862522;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2009.1;0.4166666666666667;1
298860152;14102100;6.0;0.0;0.0;0.0;2008.1;8.216666666666667;0
299161061;14102100;4.0;0.0;0.0;0.0;2008.2;7.824999999999999;0
293160581;14102100;6.0;0.0;0.0;0.16666666666666666;2006.2;7.1000000000000005;0
295860209;14102100;5.0;0.0;0.0;0.0;2007.1;9.64;0
301860320;14102100;4.0;0.0;0.0;0.0;2009.1;7.35;0
301860461;14102100;6.0;0.3333333333333333;0.0;0.0;2009.1;6.733333333333334;0
307860452;14102100;6.0;0.3333333333333333;0.16666666666666666;0.0;2011.1;4.916666666666667;0
293160599;14102100;6.0;0.3333333333333333;0.0;0.0;2006.2;7.1000000000000005;0
298860128;14102100;6.0;0.0;0.0;0.0;2008.1;7.8;0
307980998;14102100;7.0;0.7142857142857143;0.2857142857142857;0.0;2011.1;1.4000000000000001;1
296160815;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2007.2;0.03333333333333333;1
296160233;14102100;2.0;0.0;1.0;0.0;2007.2;0.0;1
293160596;14102100;4.0;0.25;0.0;0.0;2006.2;5.0249999999999995;0
296160170;14102100;6.0;0.0;0.0;0.0;2007.2;8.283333333333333;0
296160239;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2007.2;0.21666666666666667;1
299160716;14102100;5.0;0.0;0.0;0.0;2008.2;6.1;0
296160176;14102100;6.0;0.0;0.0;0.0;2007.2;6.95;0
301860479;14102100;4.0;0.0;0.0;0.0;2009.1;7.7;0
296160179;14102100;6.0;0.3333333333333333;0.0;0.0;2007.2;6.533333333333332;0
304860455;14102100;6.0;0.0;0.0;0.0;2010.1;9.416666666666666;0
296160173;14102100;6.0;0.0;0.0;0.0;2007.2;7.983333333333334;0
292860518;14102100;5.0;0.4;0.4;0.0;2006.1;2.1;0
293160590;14102100;1.0;0.0;0.0;0.0;2006.2;7.6;0
304860452;14102100;6.0;0.0;0.0;0.0;2010.1;7.133333333333334;0
292860515;14102100;2.0;0.0;0.0;0.0;2006.1;8.1;0
298860134;14102100;6.0;0.0;0.0;0.0;2008.1;8.583333333333334;0
292860500;14102100;6.0;0.0;0.0;0.3333333333333333;2006.1;4.366666666666666;0
305160407;14102100;6.0;0.0;0.0;0.0;2010.2;7.583333333333333;0
298860137;14102100;3.0;0.0;0.3333333333333333;0.0;2008.1;4.8999999999999995;0
304860332;14102100;5.0;0.2;0.0;0.0;2010.1;5.960000000000001;0
307860461;14102100;6.0;0.3333333333333333;0.0;0.0;2011.1;5.616666666666667;1
296160185;14102100;6.0;0.3333333333333333;0.6666666666666666;0.0;2007.2;0.13333333333333333;1
299161187;14102100;6.0;0.16666666666666666;0.0;0.0;2008.2;6.1499999999999995;0
301860485;14102100;6.0;0.0;0.0;0.0;2009.1;6.983333333333334;0
292860509;14102100;6.0;0.0;0.0;0.0;2006.1;8.066666666666666;0
301860482;14102100;6.0;0.0;0.0;0.0;2009.1;7.216666666666668;0
301862549;14102100;6.0;0.16666666666666666;0.0;0.0;2009.1;6.1000000000000005;0
292860503;14102100;5.0;0.2;0.0;0.0;2006.1;5.46;0
298860131;14102100;6.0;0.0;0.0;0.0;2008.1;7.966666666666666;0
293161919;14102100;6.0;0.0;0.0;0.0;2006.2;7.966666666666668;0
295860128;14102100;6.0;0.0;0.0;0.0;2007.1;9.166666666666668;0
293160635;14102100;6.0;0.0;0.0;0.0;2006.2;7.566666666666666;0
301860425;14102100;6.0;0.0;0.0;0.0;2009.1;8.766666666666666;0
295860227;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2007.1;0.5166666666666667;0
299161166;14102100;5.0;0.0;0.2;0.0;2008.2;4.18;1
307860389;14102100;6.0;0.3333333333333333;0.0;0.0;2011.1;6.666666666666667;0
296160215;14102100;6.0;0.0;0.0;0.0;2007.2;7.716666666666668;0
299160188;14102100;6.0;0.0;0.0;0.0;2008.2;6.766666666666667;0
307860383;14102100;6.0;0.3333333333333333;0.0;0.0;2011.1;5.216666666666667;0
293161928;14102100;6.0;0.3333333333333333;0.0;0.0;2006.2;7.216666666666668;0
293161925;14102100;6.0;0.0;0.0;0.0;2006.2;7.800000000000001;0
298861631;14102100;6.0;0.0;0.0;0.0;2008.1;8.1;0
298860218;14102100;6.0;0.0;0.0;0.0;2008.1;7.983333333333333;0
293161922;14102100;6.0;0.0;0.0;0.0;2006.2;7.199999999999999;0
301860350;14102100;6.0;0.0;0.0;0.0;2009.1;7.833333333333333;0
299161178;14102100;6.0;0.16666666666666666;0.0;0.0;2008.2;6.2;0
301860353;14102100;8.0;0.25;0.0;0.0;2009.1;7.225;0
307862894;14102100;1.0;0.0;0.0;0.0;2011.1;5.8;0
302160131;14102100;6.0;0.8333333333333334;0.0;0.0;2009.2;1.9333333333333336;0
304860494;14102100;6.0;0.8333333333333334;0.16666666666666666;0.0;2010.1;2.5500000000000003;0
301860212;14102100;6.0;0.0;0.0;0.0;2009.1;7.483333333333333;0
304860497;14102100;6.0;0.0;0.0;0.0;2010.1;7.366666666666667;0
293160644;14102100;6.0;0.5;0.5;0.0;2006.2;0.8166666666666668;0
295861814;14102100;6.0;0.0;0.0;0.0;2007.1;8.733333333333334;0
295860230;14102100;6.0;0.0;0.0;0.0;2007.1;8.183333333333332;0
292862540;14102100;6.0;0.3333333333333333;0.16666666666666666;0.0;2006.1;4.1499999999999995;0
298860200;14102100;1.0;0.0;0.0;0.0;2008.1;6.4;0
302161394;14102100;6.0;0.8333333333333334;0.0;0.0;2009.2;2.6;0
295860134;14102100;6.0;0.0;0.0;0.0;2007.1;6.650000000000001;0
296160221;14102100;5.0;0.0;0.0;0.0;2007.2;9.48;0
293161937;14102100;4.0;0.0;0.0;0.0;2006.2;7.3999999999999995;0
295860131;14102100;6.0;0.0;0.0;1.0;2007.1;0.0;1
298860209;14102100;6.0;0.0;0.0;0.0;2008.1;8.733333333333334;0
301860443;14102100;6.0;0.16666666666666666;0.0;0.0;2009.1;6.3999999999999995;0
301860344;14102100;6.0;0.0;0.0;0.0;2009.1;8.266666666666667;0
302161532;14102100;5.0;0.4;0.0;0.0;2009.2;5.9;0
307860512;14102100;5.0;0.6;0.4;0.0;2011.1;1.4600000000000002;1
298860230;14102100;6.0;0.0;0.0;0.0;2008.1;9.033333333333333;0
293160611;14102100;6.0;0.0;0.0;0.0;2006.2;6.766666666666667;0
292860488;14102100;4.0;0.0;0.0;0.0;2006.1;9.774999999999999;0
298860233;14102100;6.0;0.3333333333333333;0.5;0.0;2008.1;2.1666666666666665;0
292860485;14102100;6.0;0.0;0.0;0.16666666666666666;2006.1;5.733333333333333;0
301860332;14102100;6.0;0.6666666666666666;0.0;0.0;2009.1;3.3000000000000003;0
293160623;14102100;6.0;0.0;0.0;0.0;2006.2;7.383333333333334;0
304860479;14102100;6.0;0.5;0.16666666666666666;0.0;2010.1;3.8833333333333333;0
301860335;14102100;6.0;0.16666666666666666;0.0;0.0;2009.1;7.350000000000001;0
293160626;14102100;3.0;0.0;0.0;0.0;2006.2;7.266666666666667;0
301860437;14102100;6.0;0.16666666666666666;0.8333333333333334;0.0;2009.1;0.31666666666666665;1
307862870;14102100;5.0;0.8;0.0;0.0;2011.1;2.7399999999999998;0
293160620;14102100;6.0;0.0;0.3333333333333333;0.0;2006.2;4.35;0
304860377;14102100;5.0;0.0;0.0;0.0;2010.1;6.38;1
298860221;14102100;6.0;0.0;0.0;0.0;2008.1;8.616666666666667;0
307860491;14102100;5.0;0.2;0.0;0.0;2011.1;6.319999999999999;0
304860260;14102100;7.0;0.2857142857142857;0.0;0.0;2010.1;4.971428571428571;0
293160569;14102100;2.0;0.0;0.5;0.0;2006.2;2.65;0
304860263;14102100;4.0;0.25;0.75;0.0;2010.1;0.65;1
298861628;14102100;5.0;0.0;0.0;0.0;2008.1;8.62;0
296160209;14102100;7.0;0.0;0.0;0.0;2007.2;7.957142857142857;0
298860227;14102100;6.0;0.0;0.0;0.0;2008.1;8.233333333333333;0
298861625;14102100;6.0;0.0;0.0;0.0;2008.1;8.033333333333333;0
299160191;14102100;6.0;0.0;0.0;0.0;2008.2;8.183333333333334;0
292860491;14102100;6.0;0.0;0.0;0.0;2006.1;7.899999999999999;0
293161913;14102100;6.0;0.0;0.0;0.0;2006.2;7.1000000000000005;0
293160566;14102100;4.0;0.0;0.0;0.0;2006.2;7.2749999999999995;0
293160563;14102100;4.0;0.0;0.0;0.0;2006.2;8.975;0
295861427;14102100;6.0;0.16666666666666666;0.0;0.0;2007.1;6.866666666666667;0
302160164;14102100;5.0;0.0;0.2;0.0;2009.2;5.38;0
299160971;14102100;6.0;0.0;0.0;0.0;2008.2;8.549999999999999;0
307862867;14102100;4.0;0.0;0.0;0.0;2011.1;6.775;1
302160971;14102100;6.0;0.16666666666666666;0.0;0.0;2009.2;5.866666666666667;0
302160161;14102100;6.0;0.6666666666666666;0.0;0.0;2009.2;3.0833333333333335;0
302161025;14102100;6.0;0.0;0.0;0.0;2009.2;7.883333333333333;0
299161127;14102100;4.0;0.0;0.0;0.0;2008.2;7.025;0
302160218;14102100;6.0;0.8333333333333334;0.0;0.0;2009.2;2.733333333333333;0
299160974;14102100;6.0;0.16666666666666666;0.0;0.0;2008.2;6.983333333333334;0
302161019;14102100;6.0;0.5;0.0;0.0;2009.2;4.366666666666667;0
295860167;14102100;6.0;0.0;0.0;0.0;2007.1;8.016666666666666;0
292860560;14102100;6.0;0.0;0.0;0.0;2006.1;7.766666666666667;0
295860161;14102100;6.0;0.0;0.0;0.0;2007.1;7.683333333333333;0
301980128;14102100;6.0;0.16666666666666666;0.0;0.0;2009.1;6.050000000000001;0
304860278;14102100;5.0;0.2;0.0;0.0;2010.1;6.56;0
292860461;14102100;6.0;0.16666666666666666;0.0;0.0;2006.1;6.8166666666666655;0
299160149;14102100;8.0;0.0;0.25;0.0;2008.2;5.9;0
299160146;14102100;6.0;0.0;0.0;0.0;2008.2;6.783333333333334;0
302160176;14102100;6.0;0.5;0.0;0.0;2009.2;4.3;1
305160320;14102100;6.0;0.5;0.0;0.0;2010.2;4.066666666666666;0
304860392;14102100;3.0;0.0;0.6666666666666666;0.0;2010.1;2.566666666666667;0
302160170;14102100;2.0;0.0;0.0;0.0;2009.2;7.9;0
302160227;14102100;6.0;0.0;0.0;0.0;2009.2;7.866666666666668;0
302160233;14102100;6.0;0.3333333333333333;0.0;0.0;2009.2;6.333333333333333;0
299160977;14102100;6.0;0.0;0.0;0.0;2008.2;8.699999999999998;0
302161007;14102100;3.0;0.6666666666666666;0.0;0.0;2009.2;4.133333333333333;0
295860176;14102100;6.0;0.0;0.0;0.0;2007.1;8.166666666666666;0
292860470;14102100;4.0;0.0;0.0;0.0;2006.1;7.275;0
307862849;14102100;5.0;0.6;0.0;0.0;2011.1;4.6000000000000005;0
295860173;14102100;6.0;0.16666666666666666;0.0;0.0;2007.1;6.383333333333334;0
301980239;14102100;6.0;0.3333333333333333;0.0;0.0;2009.1;5.733333333333333;0
299160137;14102100;6.0;0.0;0.0;0.0;2008.2;7.5666666666666655;0
292860473;14102100;5.0;0.0;0.0;0.0;2006.1;7.94;0
299160134;14102100;6.0;0.0;0.0;0.0;2008.2;7.6499999999999995;0
292860479;14102100;6.0;0.0;0.0;0.0;2006.1;6.933333333333333;0
292860476;14102100;6.0;0.0;0.0;0.0;2006.1;7.233333333333334;0
301860287;14102100;5.0;0.0;0.0;0.0;2009.1;7.3;0
301860407;14102100;6.0;0.5;0.0;0.0;2009.1;4.866666666666666;0
293160653;14102100;4.0;0.5;0.0;0.0;2006.2;5.9;0
292862537;14102100;6.0;0.0;0.0;0.0;2006.1;6.416666666666665;0
293160656;14102100;2.0;0.0;0.0;0.0;2006.2;7.65;0
301980206;14102100;6.0;0.3333333333333333;0.0;0.0;2009.1;5.466666666666666;0
295860140;14102100;5.0;0.0;0.0;0.0;2007.1;7.42;0
301860380;14102100;5.0;0.0;0.0;0.0;2009.1;9.5;0
295860143;14102100;6.0;0.0;0.0;0.0;2007.1;6.883333333333334;0
299160164;14102100;6.0;0.3333333333333333;0.0;0.0;2008.2;6.366666666666667;0
292862534;14102100;5.0;0.0;0.0;1.0;2006.1;0.0;1
292862531;14102100;6.0;0.0;0.0;1.0;2006.1;0.0;1
292860458;14102100;4.0;0.0;0.0;0.0;2006.1;8.7;0
301860377;14102100;6.0;0.0;0.0;0.0;2009.1;8.9;0
295860158;14102100;5.0;0.0;0.0;1.0;2007.1;0.0;1
296160194;14102100;5.0;0.0;0.0;0.0;2007.2;7.6;0
305161865;14102100;6.0;0.3333333333333333;0.0;0.0;2010.2;5.533333333333332;0
