matricula;curso;totalcadeira;reprovadonota;reprovadofalta;trancado;perido;media;codevasao
310983065 ;11124100 ;1.0 ;1.0 ;0.0 ;0.0 ;2012.1 ;1.1 ;0
293161853 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.2 ;9.133333333333333 ;0
308161355 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2011.2 ;6.3999999999999995 ;0
301860317 ;14102100 ;6.0 ;0.5 ;0.3333333333333333 ;0.0 ;2009.1 ;2.8000000000000003 ;1
301860314 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2009.1 ;7.633333333333333 ;0
295860215 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2007.1 ;8.233333333333334 ;0
298860140 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;7.583333333333333 ;0
313864472 ;14102100 ;6.0 ;0.16666666666666666 ;0.8333333333333334 ;0.0 ;2013.1 ;0.3833333333333333 ;1
295860218 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2007.1 ;7.050000000000001 ;0
296161031 ;11124100 ;5.0 ;0.0 ;0.0 ;0.2 ;2007.2 ;5.5200000000000005 ;0
298860155 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.666666666666666 ;0
295860200 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2007.1 ;8.516666666666667 ;0
307860347 ;14102100 ;3.0 ;0.3333333333333333 ;0.0 ;0.0 ;2011.1 ;5.3999999999999995 ;0
301860329 ;14102100 ;3.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;6.366666666666667 ;0
301860326 ;14102100 ;6.0 ;0.5 ;0.3333333333333333 ;0.0 ;2009.1 ;2.1999999999999997 ;0
298860152 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.216666666666667 ;0
299161061 ;14102100 ;4.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.824999999999999 ;0
295860209 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2007.1 ;9.64 ;0
301860320 ;14102100 ;4.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;7.35 ;0
307860452 ;14102100 ;6.0 ;0.3333333333333333 ;0.16666666666666666 ;0.0 ;2011.1 ;4.916666666666667 ;0
298860128 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;7.8 ;0
307980998 ;14102100 ;7.0 ;0.7142857142857143 ;0.2857142857142857 ;0.0 ;2011.1 ;1.4000000000000001 ;1
296161112 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;7.457142857142856 ;0
308160251 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;7.55 ;0
308161382 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;6.94 ;1
299160716 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;6.1 ;0
310860320 ;14102100 ;5.0 ;0.0 ;0.8 ;0.0 ;2012.1 ;1.08 ;0
296161019 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;9.1 ;0
304863089 ;11124100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2010.1 ;5.566666666666666 ;0
292860518 ;14102100 ;5.0 ;0.4 ;0.4 ;0.0 ;2006.1 ;2.1 ;0
296161013 ;11124100 ;7.0 ;0.0 ;0.0 ;1.0 ;2007.2 ;0.0 ;1
292860515 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;8.1 ;0
292860500 ;14102100 ;6.0 ;0.0 ;0.0 ;0.3333333333333333 ;2006.1 ;4.366666666666666 ;0
298860134 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.583333333333334 ;0
293161823 ;11124100 ;7.0 ;0.14285714285714285 ;0.0 ;0.0 ;2006.2 ;7.014285714285714 ;0
310982594 ;11124100 ;7.0 ;0.14285714285714285 ;0.8571428571428571 ;0.0 ;2012.1 ;0.0 ;1
298860137 ;14102100 ;3.0 ;0.0 ;0.3333333333333333 ;0.0 ;2008.1 ;4.8999999999999995 ;0
307861706 ;11124100 ;7.0 ;0.0 ;0.14285714285714285 ;0.0 ;2011.1 ;6.814285714285715 ;0
302161289 ;11124100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2009.2 ;6.366666666666666 ;0
307861811 ;11124100 ;7.0 ;0.14285714285714285 ;0.0 ;0.0 ;2011.1 ;6.757142857142857 ;0
308161373 ;14102100 ;6.0 ;0.5 ;0.0 ;0.0 ;2011.2 ;3.9666666666666672 ;0
304860332 ;14102100 ;5.0 ;0.2 ;0.0 ;0.0 ;2010.1 ;5.960000000000001 ;0
308161370 ;14102100 ;1.0 ;0.0 ;1.0 ;0.0 ;2011.2 ;0.0 ;0
307860461 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2011.1 ;5.616666666666667 ;1
296161007 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;7.971428571428571 ;0
299161187 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2008.2 ;6.1499999999999995 ;0
292860509 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;8.066666666666666 ;0
292860503 ;14102100 ;5.0 ;0.2 ;0.0 ;0.0 ;2006.1 ;5.46 ;0
298860131 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;7.966666666666666 ;0
292861763 ;11124100 ;7.0 ;0.0 ;0.0 ;0.14285714285714285 ;2006.1 ;7.1 ;0
296160713 ;11124100 ;7.0 ;0.0 ;1.0 ;0.0 ;2007.2 ;0.0 ;1
301860425 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;8.766666666666666 ;0
305161595 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.2 ;7.0 ;0
292861766 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.828571428571429 ;0
307860239 ;11124100 ;5.0 ;0.0 ;0.4 ;0.0 ;2011.1 ;4.58 ;0
299160188 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;6.766666666666667 ;0
292861769 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;8.083333333333334 ;0
298861631 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.1 ;0
299160929 ;11124100 ;4.0 ;0.0 ;0.25 ;0.0 ;2008.2 ;5.25 ;0
299160926 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.566666666666667 ;0
307861778 ;11124100 ;4.0 ;0.0 ;0.0 ;0.0 ;2011.1 ;6.45 ;0
296160725 ;11124100 ;4.0 ;0.0 ;1.0 ;0.0 ;2007.2 ;0.0 ;1
292861754 ;11124100 ;7.0 ;0.0 ;0.14285714285714285 ;0.0 ;2006.1 ;6.114285714285714 ;0
304860494 ;14102100 ;6.0 ;0.8333333333333334 ;0.16666666666666666 ;0.0 ;2010.1 ;2.5500000000000003 ;0
304860497 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;7.366666666666667 ;0
295861814 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2007.1 ;8.733333333333334 ;0
305161598 ;11124100 ;4.0 ;0.75 ;0.0 ;0.0 ;2010.2 ;4.3500000000000005 ;0
302161394 ;14102100 ;6.0 ;0.8333333333333334 ;0.0 ;0.0 ;2009.2 ;2.6 ;0
292861757 ;11124100 ;6.0 ;0.16666666666666666 ;0.16666666666666666 ;0.16666666666666666 ;2006.1 ;4.166666666666667 ;0
304861754 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;8.5 ;0
301860443 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2009.1 ;6.3999999999999995 ;0
308161127 ;11124100 ;7.0 ;0.2857142857142857 ;0.0 ;0.0 ;2011.2 ;6.385714285714286 ;0
307861742 ;11124100 ;3.0 ;0.0 ;1.0 ;0.0 ;2011.1 ;0.0 ;1
304861757 ;11124100 ;2.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;6.0 ;0
305161571 ;11124100 ;4.0 ;0.0 ;0.5 ;0.0 ;2010.2 ;3.55 ;0
308161337 ;14102100 ;4.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;5.725 ;0
307860512 ;14102100 ;5.0 ;0.6 ;0.4 ;0.0 ;2011.1 ;1.4600000000000002 ;1
296160734 ;11124100 ;4.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;6.975 ;0
305161568 ;11124100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2010.2 ;6.283333333333334 ;0
308160296 ;14102100 ;7.0 ;0.0 ;0.14285714285714285 ;0.0 ;2011.2 ;6.2 ;0
292861748 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.583333333333333 ;0
308161130 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;6.871428571428572 ;0
299160962 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.999999999999999 ;0
304860479 ;14102100 ;6.0 ;0.5 ;0.16666666666666666 ;0.0 ;2010.1 ;3.8833333333333333 ;0
301860437 ;14102100 ;6.0 ;0.16666666666666666 ;0.8333333333333334 ;0.0 ;2009.1 ;0.31666666666666665 ;1
292861733 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.214285714285715 ;0
304860377 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;6.38 ;1
305161577 ;11124100 ;7.0 ;0.2857142857142857 ;0.0 ;0.0 ;2010.2 ;5.3428571428571425 ;0
311162726 ;14102100 ;5.0 ;0.2 ;0.8 ;0.0 ;2012.2 ;0.4 ;1
298861628 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.62 ;0
292861739 ;11124100 ;7.0 ;0.2857142857142857 ;0.0 ;0.0 ;2006.1 ;5.714285714285714 ;0
298861625 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.033333333333333 ;0
299160191 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.183333333333334 ;0
299160956 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.016666666666666 ;0
299160971 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.549999999999999 ;0
299160974 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2008.2 ;6.983333333333334 ;0
299160968 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.585714285714287 ;0
299160149 ;14102100 ;8.0 ;0.0 ;0.25 ;0.0 ;2008.2 ;5.9 ;0
299160146 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;6.783333333333334 ;0
305161850 ;11124100 ;3.0 ;0.0 ;0.0 ;0.0 ;2010.2 ;6.8 ;0
304860392 ;14102100 ;3.0 ;0.0 ;0.6666666666666666 ;0.0 ;2010.1 ;2.566666666666667 ;0
292861814 ;11124100 ;4.0 ;0.0 ;0.75 ;0.25 ;2006.1 ;0.0 ;0
299160977 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.699999999999998 ;0
313861703 ;11124100 ;7.0 ;0.14285714285714285 ;0.8571428571428571 ;0.0 ;2013.1 ;0.21428571428571427 ;1
292861811 ;11124100 ;7.0 ;0.0 ;0.0 ;1.0 ;2006.1 ;0.0 ;0
301980239 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2009.1 ;5.733333333333333 ;0
311162747 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2012.2 ;7.0 ;1
299160137 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.5666666666666655 ;0
299160134 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.6499999999999995 ;0
301860407 ;14102100 ;6.0 ;0.5 ;0.0 ;0.0 ;2009.1 ;4.866666666666666 ;0
308162012 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;8.450000000000001 ;0
301980206 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2009.1 ;5.466666666666666 ;0
308162003 ;11124100 ;5.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;7.459999999999999 ;0
299160164 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2008.2 ;6.366666666666667 ;0
310980806 ;11124100 ;7.0 ;0.14285714285714285 ;0.8571428571428571 ;0.0 ;2012.1 ;0.0 ;1
307980515 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2011.1 ;7.3500000000000005 ;0
308161991 ;11124100 ;5.0 ;0.4 ;0.0 ;0.0 ;2011.2 ;5.48 ;1
310863002 ;14102100 ;3.0 ;0.3333333333333333 ;0.3333333333333333 ;0.0 ;2012.1 ;3.533333333333333 ;0
296160194 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;7.6 ;0
308161427 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2011.2 ;5.516666666666667 ;0
305161865 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2010.2 ;5.533333333333332 ;0
